Dataset Name,Record,Ocean basin,Regional Sea,Coastal or open ocean?,Sample Date,Sample Year,Sample Time (local),Sample Location,Sample Latitude,Sample Longitude,Water Temperature (approximate C),Sampling Platform,Bucket Used?,Sampling Site Information,Notes,Depth of Sample (M),"Wind Speed (knots, Marine only)",Wind Direction (Marine only),"What time was high tide on the day that you sampled? (closest to your sampling time, Marine only)",Lab Fields,Date Filtered,Date Counted,Sample Volume (L),Number of Filters,Sediment Load,Start Time,Stop Time,Blue–Round,Blue–Round < 1.5 mm new,Blue–Round 1.6-3.1 mm,Blue–Round 3.2-5 mm,Blue–Round 5.1-9.6 mm,Blue–Filament,Blue–Filament  < 1.5 mm new,Blue–Filament 1.6-3.1 mm ,Blue–Filament 3.2-5 mm,Blue–Filament 5.1-9.6 mm,Blue–Other Shape,Blue–Other Shape  < 1.5 mm new,Blue–Other Shape  1.6-3.1 mm,Blue–Other Shape 3.2-5 mm,Blue–Other Shape 5.1-9.6 mm,Red–Round,Red–Round  < 1.5 mm new,Red–Round  1.6-3.1 mm ,Red–Round 3.2-5 mm,Red–Round 5.1-9.6 mm,Red–Filament,Red–Filament  < 1.5 mm new,Red–Filament 1.6-3.1 mm ,Red–Filament 3.2-5 mm,Red–Filament 5.1-9.6 mm,Red–Other Shape,Red–Other Shape  < 1.5 mm new,Red–Other Shape 1.6-3.1 mm ,Red–Other Shape 3.2-5 mm,Red–Other Shape 5.1-9.6 mm,Transparent–Round,Transparent–Round  < 1.5 mm new,Transparent–Round 1.6-3.1 mm,Transparent–Round 3.2-5 mm,Transparent–Round 5.1-9.6 mm,Transparent–Filament,Transparent–Filament  < 1.5 mm new,Transparent–Filament  1.6-3.1 mm,Transparent–Filament 3.2-5 mm,Transparent–Filament 5.1-9.6 mm,Transparent–Other Shape,Transparent–Other Shape  < 1.5 mm new,Transparent–Other Shape  1.6-3.1 mm,Transparent–Other Shape 3.2-5 mm,Transparent–Other Shape 5.1-9.6 mm,Black–Round,Black–Round  < 1.5 mm new,Black–Round  1.6-3.1 mm,Black–Round 3.2-5 mm,Black–Round 5.1-9.6 mm,Black–Filament,Black–Filament  < 1.5 mm new,Black–Filament 1.6-3.1 mm,Black–Filament 3.2-5 mm,Black–Filament 5.1-9.6 mm,Black–Other Shape,Black–Other Shape  < 1.5 mm new,Black–Other Shape 1.6-3.1 mm,Black–Other Shape 3.2-5 mm,Black–Other Shape 5.1-9.6 mm,Green–Round  ,Green–Filament,Green–Other Shape,Other Color–Round,Other Color–Round  < 1.5 mm new,Other Color–Round 1.6-3.1 mm ,Other Color–Round 3.2-5 mm,Other Color–Round 5.1-9.6 mm,Other Color–Filament,Other Color–Filament  < 1.5 mm new,Other Color–Filament 1.6-3.1 mm,Other Color–Filament 3.2-5 mm,Other Color–Filament 5.1-9.6 mm,Other Color–Other Shape,Other Color–Other Shape  < 1.5 mm new,Other Color–Other Shape  1.6-3.1 mm,Other Color–Other Shape 3.2-5 mm,Other Color–Other Shape 5.1-9.6 mm,Total Blue,Total Blue <1.5mm,Total Blue 1.6-3.1 mm,Total Blue 3.2-5 mm,Total Blue 5.1-9.6,Total Red,Total Red <1.5 mm,Total Red 1.6-3.1 mm,Total Red 3.2-5 mm,Total Red 5.1-9.6 mm,Total Transparent,Total Transparent <1.5 mm,Total Transparent 1.6-3.1 mm,Total Transparent 3.2-5 mm,Total Transparent 5.1-9.6 mm,Total Black,Total Black <1.5 mm,Total Black  1.6-3.1 mm ,Total Black 3.2-5 mm,Total Black 5.1-9.6 mm,Total Other Color ,Total Other Color <1.5 mm,Total Other Color  1.6-3.1 mm ,Total Other Color  3.2-5 mm,Total Other Color  5.1-9.6 mm,Total Round,Total Filament,Total Other Shape,Total Pieces,Total Pieces/L,"Total Pieces/L (calculated, floored)",Sample Jar Material,Plastic Type,Lab Notes,
Worldwide Marine ,1053,Atlantic,Caribbean,Open Ocean,12/12/2014,2014,12:37:00,ARC,14.85266667,-60.50233333,33.6,,No,,,,8.8,NE (33.75º - 56.25º),,,8/15/2015,9/25/2015,1.15,1,,13:18,13:22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1.666666667,1,Plastic,0,,
Worldwide Marine ,1054,Atlantic,,Open ocean,11/10/2014,2014,12:00:00,ARC,26.39,-16.05944444,0,,No,,,,15,NE (33.75º - 56.25º),,,8/19/2015,9/25/2015,1.2,1,,15:56,16:01,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,7.2,7,Plastic,0,"Squishy red pieces, didn't count the ones that smeared.",
Worldwide Marine ,1055,Atlantic,,Open Ocean,11/25/2014,2014,13:45,ARC,26.36666667,-16.81666667,24.6,,No,,,,23,NNE (11.25º - 33.75º),,,8/15/2015,9/25/2015,1.2,1,,9:47,9:56,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,27,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,38,10,48,38.4,38,Plastic,1,,
Worldwide Marine ,1056,Atlantic,,Open Ocean,12/6/2014,2014,14:59:00,ARC,17.31483333,-45.49983333,32.1,,No,,,,12.3,SE (123.75º - 146.25º),,,8/15/2015,9/25/2015,1.2,1,,12:50,12:55,0,0,0,0,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,2,21,16.8,16,Plastic,0,,
Worldwide Marine ,1057,Atlantic,,Open ocean,12/6/2014,2014,12:10:00,ARC,17.52666667,-48.35333333,27.5,,No,,,,21,SE (123.75º - 146.25º),,,8/15/2015,9/25/2015,1.25,1,,15:42,15:48,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,4,3.076923077,3,Plastic,0,,
Worldwide Marine ,1063,Atlantic,,Open Ocean,12/6/2014,2014,8:40,ARC,15.15626667,-41.09096667,0,,No,,tap,,10,E (78.75º - 101.25º),,,8/20/2015,10/5/2015,1.2,1,,10:24,10:27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1.6,1,Plastic,1,,
Worldwide Marine ,1064,Atlantic,,Open Ocean,12/10/2014,2014,12:00,ARC,14.15976667,-51.96058333,0,Sailboat/Large Vessel,No,Open Ocean,tap,,18,E (78.75º - 101.25º),,,8/20/2015,10/5/2015,1.2,1,,15:11,15:15,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,4.8,4,Plastic,0,,
Worldwide Marine ,1065,Atlantic,,Open Ocean,12/12/2014,2014,12:30,ARC,13.46786667,-57.38666667,0,Sailboat/Large Vessel,No,Open Ocean,tap,,19,E (78.75º - 101.25º),,,8/20/2015,10/5/2015,1.2,1,,15:15,15:19,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,4.8,4,Plastic,0,,
Worldwide Marine ,1066,Atlantic,Caribbean,Coastal,12/13/2014,2014,14:30,ARC,14.12806667,-60.79105,0,Sailboat/Large Vessel,No,Open Ocean;Island,,,12,E (78.75º - 101.25º),,,8/20/2015,10/5/2015,1.2,1,,15:20,15:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic,0,No plastic,
Worldwide Marine ,1067,Atlantic,,Open ocean,12/5/2014,2014,15:40,ARC,16.31908333,-35.89073333,26.5,,No,,,,16,E (78.75º - 101.25º),,,8/20/2015,10/8/2015,1.2,1,,11:36,11:42,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,1,0,0,0,0,25,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,63,1,64,51.2,51,Plastic,1,,
Worldwide Marine ,1068,Atlantic,,Open ocean,11/25/2014,2014,10:20,ARC,16.85586667,-40.45415,32,Sailboat/Large Vessel,No,Open Ocean,,,9,E (78.75º - 101.25º),,,8/19/2015,9/30/2015,1.2,1,,15:51,15:54,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3.2,3,Plastic,0,,
Worldwide Marine ,1069,Atlantic,,Open ocean,12/3/2014,2014,12:00,ARC,19.09606667,-30.27738333,22.9,,No,,12:00,,11,E (78.75º - 101.25º),,,8/19/2015,10/8/2015,1.2,1,,9:26,9:52,0,0,0,0,0,67,0,0,0,0,6,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,73,0,0,0,0,19,0,0,0,0,63,0,0,0,0,12,0,0,0,0,7,0,0,0,0,0,166,8,174,139.2,139,Plastic,1,"Many plastics, bundles, tangles. +/- the total number",
Worldwide Marine ,1070,Atlantic,,Open ocean,12/2/2014,2014,13:50,ARC,14.99466667,-54.46416667,,,No,,,,10,E (78.75º - 101.25º),,,8/14/2015,9/25/2015,1.25,1,,9:33,9:46,0,0,0,0,0,53,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,55,0,0,0,0,6,0,0,0,0,33,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,94,4,98,75.38461538,75,Plastic,1,heavy fiber,
Worldwide Marine ,1071,Atlantic,,Open ocean,12/1/2014,2014,14:10,ARC,14.76666667,-56.28333333,27.1,,No,,,,16,E (78.75º - 101.25º),,,8/14/2015,9/22/2015,1.15,1,,14:01,14:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plastic,1,no plastics,
Worldwide Marine ,1072,Atlantic,,Open ocean,12/11/2014,2014,17:00,ARC,15.52633333,-56.18,20,,No,,,,15,E (78.75º - 101.25º),,,8/20/2015,10/8/2015,1.25,1,,10:58,11:06,0,0,0,0,0,17,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,9,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,35,5,40,30.76923077,30,Plastic,1,,
Worldwide Marine ,1073,Atlantic,,Open ocean,12/12/2014,2014,19:45,ARC,14.52133333,-59.62733333,24,,No,,,,14,E (78.75º - 101.25º),,,8/20/2015,10/8/2015,1.25,1,,11:07,11:13,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,23,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,39,0,39,30,30,Plastic,1,other colors were half/half,
Worldwide Marine ,1079,Atlantic,,Open ocean,12/2/2014,2014,12:15,ARC,18.94551667,-29.60133333,26,,No,,,,16,ENE (56.25º - 78.75º),,,8/20/2015,10/8/2015,1.2,1,,11:31,11:35,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,4,3.2,3,Plastic,1,,
Worldwide Marine ,1080,Atlantic,,Open ocean,12/3/2014,2014,16:30,ARC,18.4875,-35.67416667,21,,No,,,,11,ENE (56.25º - 78.75º),,,8/20/2015,10/8/2015,1.2,1,,10:38,10:45,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,6,0,0,0,0,14,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,32,2,34,27.2,27,Plastic,1,,
Worldwide Marine ,1081,Atlantic,,Open ocean,11/25/2014,2014,13:30,ARC,17.44055556,-38.88944444,0,,No,,,,18,ENE (56.25º - 78.75º),,,8/19/2015,9/30/2015,1.2,1,,10:10,10:14,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,13,10.4,10,Plastic,1,Very large red fiber,
Worldwide Marine ,1082,Atlantic,,Open Ocean,11/24/2014,2014,11:25,ARC,18.77166667,-39.06333333,27.2,Sailboat/Large Vessel,No,Open Ocean,,,22,ENE (56.25º - 78.75º),,,8/19/2015,10/5/2015,1.2,1,,15:24,15:28,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,6.4,6,Plastic ,1,,
Worldwide Marine ,1083,Atlantic,,Open Ocean,12/15/2014,2014,18:30,ARC,15.08366667,-53.00383333,26.1,Sailboat/Large Vessel,No,Open Ocean,,,11,ESE (101.25º - 123.75º),,,8/20/2015,10/5/2015,0.95,1,,15:56,15:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,Plastic,1,,
Worldwide Marine ,1084,Atlantic,,Open ocean,12/2/2014,2014,12:15,ARC,14.82875,-58.0586,33,Sailboat/Large Vessel,No,Open Ocean,,,6,ESE (101.25º - 123.75º),,,8/19/2015,9/30/2015,1.2,1,,15:58,16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3.2,3,Plastic,1,,
Worldwide Marine ,1085,Atlantic,,Open ocean,12/6/2014,2014,17:00,ARC,18.0665,-35.95661667,23,Sailboat/Large Vessel,No,Open Ocean,23:45,,10.6,ESE (101.25º - 123.75º),,,8/19/2015,10/6/2015,1.25,1,,12:50,13:11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,11,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,19,1,21,16.15384615,16,Plastic,1,gray and purple other colors; round bead is near center of filter,
Worldwide Marine ,1086,Atlantic,,Open ocean,12/9/2014,2014,21:00,ARC,15.6301,-40.54681667,22,Sailboat/Large Vessel,No,Open Ocean,20:55,,13,ESE (101.25º - 123.75º),,,8/19/2015,10/6/2015,1.2,1,,13:25,13:47,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,3,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37,0,37,29.6,29,Plastic,1,green fibers are neon,
Worldwide Marine ,1087,Atlantic,,Open ocean,12/7/2014,2014,23:30,ARC,18.22583333,-45.857,19,,No,,,,14,ESE (101.25º - 123.75º),,,8/20/2015,10/8/2015,1.25,1,,10:46,10:58,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,15,0,0,0,0,31,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,60,4,64,49.23076923,49,Plastic,1,,
Worldwide Marine ,1088,Atlantic,,Open ocean,11/29/2014,2014,12:30,ARC,16.33583333,-48.56055556,0,,No,,,,14,ESE (101.25º - 123.75º),,,8/19/2015,9/30/2015,1.2,2,,10:15,10:17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,6,4.8,4,Plastic,1,Yellow other color,
Worldwide Marine ,1089,Atlantic,,Open ocean,12/4/2014,2014,14:30,ARC,14.44361111,-58.46583333,0,,No,,,,10,ESE (101.25º - 123.75º),,,8/19/2015,9/30/2015,1.2,1,,10:18,10:22,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,3,24,19.2,19,Plastic,1,Hot pink other. Red squishy pieces again,
Worldwide Marine ,1090,Atlantic,,Open ocean,11/23/2014,2014,14:38,ARC,17.665,-35.24833333,83.2,Sailboat/Large Vessel,No,Open Ocean,,,11,ESE (101.25º - 123.75º),,,8/19/2015,10/6/2015,1.2,1,,10:04,10:16,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,1,15,12,12,Plastic,1,blue other shape was flat; gold/brown other color,
Worldwide Marine ,1091,Atlantic,,Open ocean,11/29/2014,2014,18:25,ARC,16.03,-49.88166667,84.8,Sailboat/Large Vessel,No,Open Ocean,,,10,ESE (101.25º - 123.75º),,,8/19/2015,10/6/2015,1.2,1,,10:48,11:04,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,20,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42,0,42,33.6,33,Plastic,1,blue/clear other color,
Worldwide Marine ,1092,Atlantic,,Open Ocean,11/29/2014,2014,17:27,ARC,20.37431667,-26.70003333,0,,No,,,,20,N (348.75º - 11.25º),,,8/20/2015,10/5/2015,1.2,1,,10:19,10:23,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,14,11.2,11,Plastic,1,,
Worldwide Marine ,1093,Atlantic,,Open ocean,11/26/2014,2014,20:00,ARC,25.08641667,-18.41376667,23.9,Sailboat/Large Vessel,No,Open Ocean,19:00,,20,N (348.75º - 11.25º),,,8/19/2015,10/6/2015,1.25,1,,11:16,11:25,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,10.76923077,10,Plastic,1,,
Worldwide Marine ,1094,Atlantic,,Open ocean,11/29/2014,2014,18:30,ARC,20.20356667,-22.165,23,Sailboat/Large Vessel,No,Open Ocean,19:30,,14,N (348.75º - 11.25º),,,8/19/2015,10/6/2015,1.2,1,,11:29,11:55,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,4,0,0,0,0,40,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,72,1,73,58.4,58,Plastic,1,"(1) very long red fiber - curled up (2) very long black something - looks segmented, probably plant or worm (3) chunk of sparkly purple - broke apart",
Worldwide Marine ,1095,Atlantic,,Open ocean,11/26/2014,2014,11:22,ARC,25.16646667,-17.83526667,22.5,,No,,,,17,NE (33.75º - 56.25º),,,8/20/2015,10/8/2015,1.2,1,,11:16,11:19,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11,1,13,10.4,10,Plastic,1,,
